issue_d,loan_amnt,int_rate,grade,sub_grade,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,total_acc,revol_bal,revol_util,loan_status,default_ind,age_of_loan_months,term_months,emp_length_num,emp_length_num_missing
2018-01-01,16000.0,15.05,C,C4,RENT,60000.0,Not Verified,debt_consolidation,CA,8.1,0.0,0.0,4.0,8.0,13452.0,98.2,Current,0,12,36,3,0
2016-08-01,2000.0,12.79,C,C1,MORTGAGE,56160.0,Verified,vacation,OH,23.48,2.0,0.0,23.0,39.0,8040.0,54.3,Fully Paid,0,29,36,1,0
2018-10-01,14400.0,10.47,B,B2,MORTGAGE,90000.0,Not Verified,credit_card,TX,26.55,1.0,0.0,12.0,29.0,14426.0,41.8,Current,0,3,36,10,0
2018-03-01,15000.0,11.98,B,B5,MORTGAGE,63000.0,Source Verified,debt_consolidation,GA,25.67,0.0,0.0,8.0,17.0,18944.0,62.5,Current,0,10,60,10,0
2016-07-01,28000.0,10.99,B,B4,MORTGAGE,65178.0,Source Verified,debt_consolidation,TX,20.68,0.0,0.0,11.0,14.0,16955.0,75.7,Current,0,30,60,3,0
2016-10-01,1550.0,13.49,C,C2,MORTGAGE,69996.0,Source Verified,other,FL,17.86,0.0,1.0,21.0,31.0,9693.0,17.7,Fully Paid,0,27,36,1,0
2018-08-01,10000.0,11.55,B,B4,RENT,28000.0,Source Verified,credit_card,FL,21.47,0.0,0.0,3.0,5.0,7377.0,82.0,Current,0,5,36,0,0
2016-11-01,22000.0,11.39,B,B3,RENT,55000.0,Verified,debt_consolidation,OH,25.14,0.0,0.0,7.0,26.0,9539.0,58.0,Charged Off,1,26,36,10,0
2016-05-01,5475.0,19.99,D,D5,RENT,48000.0,Not Verified,credit_card,FL,28.0,0.0,1.0,7.0,10.0,1853.0,40.3,Fully Paid,0,32,36,7,0
2017-08-01,1000.0,7.35,A,A4,RENT,60000.0,Source Verified,major_purchase,VA,5.99,0.0,0.0,9.0,11.0,13316.0,27.5,Current,0,17,36,10,1
2016-03-01,8650.0,18.99,D,D4,RENT,27250.0,Not Verified,other,OR,14.49,1.0,0.0,9.0,23.0,4395.0,63.7,Current,0,34,36,2,0
2016-04-01,10000.0,10.75,B,B4,RENT,50000.0,Not Verified,debt_consolidation,NJ,19.32,0.0,0.0,5.0,15.0,1546.0,16.8,Fully Paid,0,33,36,1,0
2017-02-01,16000.0,11.39,B,B3,MORTGAGE,100000.0,Source Verified,debt_consolidation,AZ,7.98,0.0,1.0,9.0,24.0,14723.0,31.1,Fully Paid,0,23,60,10,0
2016-04-01,14000.0,6.97,A,A3,RENT,45000.0,Source Verified,credit_card,CT,17.55,0.0,0.0,12.0,23.0,23892.0,56.5,Charged Off,1,33,36,2,0
2016-03-01,35000.0,19.99,E,E1,MORTGAGE,240000.0,Verified,debt_consolidation,OH,18.09,0.0,2.0,21.0,44.0,48681.0,92.0,Fully Paid,0,34,36,10,0
2015-12-01,15400.0,16.99,D,D3,MORTGAGE,67000.0,Not Verified,debt_consolidation,MA,19.83,0.0,0.0,9.0,25.0,16003.0,29.8,Fully Paid,0,37,60,10,0
2018-04-01,5000.0,6.71,A,A3,RENT,50000.0,Not Verified,credit_card,PA,19.97,0.0,0.0,12.0,24.0,8913.0,19.1,Current,0,9,36,6,0
2016-07-01,9000.0,11.49,B,B5,RENT,52000.0,Not Verified,debt_consolidation,NY,14.33,0.0,0.0,11.0,27.0,8310.0,53.3,Current,0,30,36,10,0
2015-10-01,11500.0,19.99,E,E4,OWN,23000.0,Not Verified,credit_card,TN,33.19,0.0,0.0,10.0,14.0,12142.0,72.7,Current,0,39,60,10,1
2017-07-01,11925.0,9.93,B,B2,OWN,27122.0,Source Verified,major_purchase,NJ,2.21,0.0,0.0,8.0,18.0,1425.0,22.6,Fully Paid,0,18,36,6,0
2017-04-01,7200.0,11.44,B,B4,OWN,60000.0,Source Verified,home_improvement,TX,26.94,3.0,1.0,5.0,35.0,3804.0,33.7,Current,0,21,36,6,0
2016-08-01,22850.0,12.79,C,C1,MORTGAGE,110000.0,Source Verified,debt_consolidation,OR,17.92,0.0,0.0,11.0,28.0,26474.0,47.1,Fully Paid,0,29,60,8,0
2018-10-01,32000.0,10.47,B,B2,RENT,73000.0,Verified,debt_consolidation,MD,21.39,0.0,0.0,17.0,22.0,19361.0,53.6,Current,0,3,60,1,0
2017-04-01,5750.0,10.49,B,B2,RENT,53000.0,Source Verified,credit_card,TX,18.4,1.0,0.0,10.0,26.0,4490.0,36.8,Fully Paid,0,21,36,7,0
2018-04-01,30000.0,11.98,B,B5,MORTGAGE,69500.0,Source Verified,credit_card,VA,14.66,0.0,0.0,12.0,19.0,28837.0,52.1,Current,0,9,60,10,0
2016-12-01,35000.0,7.99,A,A5,MORTGAGE,120000.0,Source Verified,debt_consolidation,CT,19.64,0.0,1.0,19.0,30.0,15851.0,35.1,Current,0,25,36,10,0
2018-07-01,5000.0,7.84,A,A4,MORTGAGE,80000.0,Not Verified,home_improvement,AZ,13.64,0.0,0.0,8.0,10.0,2562.0,18.4,Current,0,6,36,1,0
2017-10-01,24000.0,9.93,B,B2,MORTGAGE,119700.0,Source Verified,debt_consolidation,NY,39.04,0.0,1.0,24.0,47.0,29835.0,38.0,Current,0,15,36,10,0
2018-07-01,10500.0,8.46,A,A5,RENT,82400.0,Not Verified,debt_consolidation,AZ,4.12,0.0,0.0,4.0,14.0,5654.0,33.7,Current,0,6,36,6,0
2015-06-01,12000.0,11.53,B,B5,MORTGAGE,47000.0,Not Verified,debt_consolidation,CA,6.65,2.0,0.0,11.0,24.0,230.0,2.5,Fully Paid,0,43,36,10,0
2018-10-01,10000.0,16.91,C,C5,RENT,28000.0,Verified,debt_consolidation,FL,29.53,0.0,2.0,9.0,17.0,4803.0,39.7,Current,0,3,36,3,0
2018-10-01,30000.0,10.08,B,B1,MORTGAGE,170000.0,Source Verified,home_improvement,CO,14.41,2.0,0.0,11.0,28.0,14785.0,39.9,Current,0,3,60,8,0
2018-07-01,22500.0,17.97,D,D1,RENT,180000.0,Source Verified,credit_card,FL,12.52,0.0,0.0,13.0,19.0,33813.0,85.0,Current,0,6,36,2,0
2018-04-01,6500.0,11.98,B,B5,MORTGAGE,85000.0,Source Verified,debt_consolidation,TN,23.11,1.0,3.0,10.0,13.0,6141.0,44.5,Current,0,9,36,10,0
2018-08-01,3500.0,16.14,C,C4,MORTGAGE,92000.0,Not Verified,debt_consolidation,VA,15.59,1.0,0.0,8.0,20.0,20658.0,59.0,Current,0,5,36,0,0
2017-03-01,15000.0,10.49,B,B2,RENT,229000.0,Source Verified,debt_consolidation,CA,13.21,4.0,1.0,8.0,36.0,4106.0,29.8,Current,0,22,36,5,0
2015-02-01,35000.0,15.61,D,D1,MORTGAGE,82000.0,Verified,debt_consolidation,OH,10.07,0.0,0.0,10.0,15.0,27437.0,97.3,Fully Paid,0,47,36,10,0
2015-10-01,20000.0,14.65,C,C5,MORTGAGE,60000.0,Not Verified,debt_consolidation,AZ,25.52,1.0,0.0,13.0,25.0,10580.0,38.1,Fully Paid,0,39,60,10,0
2017-04-01,10000.0,19.99,D,D4,RENT,71000.0,Source Verified,debt_consolidation,NV,24.35,0.0,1.0,14.0,28.0,11376.0,22.9,Fully Paid,0,21,36,3,0
2016-04-01,6000.0,9.75,B,B3,RENT,80000.0,Verified,debt_consolidation,WI,5.64,2.0,0.0,7.0,23.0,6551.0,46.5,Current,0,33,36,2,0
2018-05-01,4800.0,11.98,B,B5,RENT,45000.0,Not Verified,credit_card,MD,13.76,0.0,1.0,6.0,6.0,11286.0,53.2,Current,0,8,36,4,0
2018-09-01,20000.0,14.47,C,C2,OWN,44761.0,Source Verified,debt_consolidation,GA,25.44,0.0,0.0,16.0,26.0,15637.0,62.3,Current,0,4,60,7,0
2016-03-01,24150.0,14.46,C,C4,MORTGAGE,60369.0,Not Verified,credit_card,NJ,20.61,0.0,0.0,24.0,58.0,19674.0,34.3,Fully Paid,0,34,36,6,0
2017-10-01,32000.0,11.99,B,B5,RENT,106000.0,Verified,debt_consolidation,GA,22.3,0.0,0.0,12.0,18.0,25552.0,48.7,Fully Paid,0,15,36,9,0
2015-02-01,6000.0,6.68,A,A3,RENT,43000.0,Source Verified,debt_consolidation,TX,13.34,1.0,0.0,8.0,13.0,6409.0,32.0,Fully Paid,0,47,36,3,0
2017-02-01,24000.0,11.39,B,B3,MORTGAGE,100000.0,Source Verified,debt_consolidation,NY,31.23,1.0,0.0,12.0,27.0,90575.0,85.0,Current,0,23,60,5,0
2016-06-01,6000.0,13.49,C,C2,RENT,52000.0,Source Verified,debt_consolidation,TX,19.18,0.0,1.0,8.0,18.0,312.0,28.4,Fully Paid,0,31,36,0,0
2016-05-01,35000.0,10.75,B,B4,RENT,80000.0,Source Verified,debt_consolidation,GA,15.5,0.0,0.0,11.0,27.0,7824.0,20.1,Fully Paid,0,32,36,2,0
2016-08-01,9600.0,8.99,B,B1,MORTGAGE,85000.0,Source Verified,debt_consolidation,IL,16.84,0.0,0.0,13.0,54.0,8263.0,29.7,Fully Paid,0,29,36,4,0
2015-12-01,35000.0,11.22,B,B5,MORTGAGE,95000.0,Source Verified,debt_consolidation,TX,35.38,0.0,0.0,10.0,29.0,43166.0,60.7,Fully Paid,0,37,36,10,0
2017-06-01,16000.0,12.62,C,C1,RENT,48000.0,Source Verified,house,ND,22.88,1.0,0.0,16.0,53.0,16005.0,54.1,Charged Off,1,19,60,5,0
2018-09-01,20000.0,6.11,A,A1,MORTGAGE,200000.0,Not Verified,debt_consolidation,KS,3.29,0.0,0.0,8.0,22.0,21453.0,30.1,Current,0,4,36,3,0
2015-06-01,24000.0,9.17,B,B2,MORTGAGE,56000.0,Source Verified,debt_consolidation,TN,18.28,0.0,0.0,13.0,24.0,9526.0,52.6,Fully Paid,0,43,36,0,0
2016-12-01,5000.0,11.44,B,B4,RENT,36000.0,Source Verified,other,FL,8.8,0.0,0.0,9.0,11.0,6316.0,34.5,Current,0,25,36,10,0
2017-03-01,7200.0,13.99,C,C3,OWN,65000.0,Source Verified,debt_consolidation,OH,17.1,0.0,1.0,6.0,10.0,4254.0,92.5,Current,0,22,36,6,0
2015-02-01,28000.0,17.86,D,D5,RENT,110000.0,Verified,credit_card,CA,26.43,0.0,0.0,22.0,38.0,40901.0,95.8,Current,0,47,60,4,0
2015-07-01,6400.0,7.26,A,A4,RENT,85000.0,Source Verified,credit_card,FL,9.11,0.0,1.0,8.0,19.0,12521.0,40.0,Fully Paid,0,42,36,10,0
2018-08-01,20000.0,15.02,C,C3,MORTGAGE,46000.0,Not Verified,home_improvement,CA,18.63,0.0,1.0,14.0,20.0,9351.0,35.0,Current,0,5,60,10,0
2017-01-01,12000.0,16.99,D,D1,MORTGAGE,68000.0,Source Verified,other,NC,21.14,0.0,1.0,13.0,17.0,49539.0,92.1,Fully Paid,0,24,60,10,0
2018-04-01,3000.0,7.96,A,A5,MORTGAGE,54000.0,Not Verified,other,WI,9.22,0.0,0.0,6.0,17.0,5844.0,32.3,Fully Paid,0,9,36,2,0
2015-01-01,9000.0,7.49,A,A4,RENT,41000.0,Source Verified,credit_card,PA,17.77,0.0,0.0,6.0,10.0,8805.0,49.5,Fully Paid,0,48,36,6,0
2017-02-01,6000.0,11.44,B,B4,MORTGAGE,45000.0,Verified,other,MI,17.31,0.0,2.0,5.0,14.0,3553.0,45.6,Current,0,23,36,10,0
2016-07-01,7200.0,16.99,D,D1,RENT,50000.0,Verified,debt_consolidation,NY,18.96,4.0,2.0,12.0,40.0,3193.0,30.4,Fully Paid,0,30,36,5,0
2017-12-01,16000.0,14.08,C,C3,MORTGAGE,80000.0,Verified,other,NY,14.15,1.0,0.0,24.0,38.0,16274.0,34.3,Fully Paid,0,13,36,10,0
2015-01-01,12000.0,7.49,A,A4,RENT,60000.0,Source Verified,debt_consolidation,MA,10.98,0.0,2.0,6.0,13.0,7511.0,56.9,Fully Paid,0,48,36,10,0
2017-04-01,8600.0,14.99,C,C4,RENT,37128.0,Source Verified,debt_consolidation,AL,29.15,2.0,0.0,9.0,19.0,9022.0,69.4,Fully Paid,0,21,36,4,0
2016-12-01,30000.0,17.99,D,D2,MORTGAGE,150000.0,Verified,medical,TX,5.14,0.0,0.0,5.0,32.0,4053.0,54.0,Current,0,25,60,10,0
2018-04-01,36000.0,16.01,C,C5,MORTGAGE,72000.0,Source Verified,debt_consolidation,VA,31.3,0.0,1.0,9.0,27.0,35331.0,55.7,Current,0,9,60,10,0
2018-03-01,16000.0,15.04,C,C4,OWN,165000.0,Source Verified,home_improvement,GA,14.78,1.0,0.0,12.0,27.0,12244.0,41.1,Current,0,10,60,8,0
2015-10-01,20000.0,6.89,A,A3,MORTGAGE,95000.0,Not Verified,credit_card,TX,13.58,0.0,0.0,8.0,22.0,29851.0,47.9,Fully Paid,0,39,36,10,0
2015-08-01,8000.0,13.33,C,C3,RENT,60000.0,Source Verified,debt_consolidation,OH,17.7,1.0,1.0,14.0,46.0,4224.0,30.2,Fully Paid,0,41,36,1,0
2018-09-01,20000.0,11.55,B,B4,MORTGAGE,107000.0,Not Verified,debt_consolidation,AZ,14.39,0.0,1.0,11.0,15.0,10285.0,38.4,Current,0,4,60,6,0
2018-02-01,7200.0,20.0,D,D4,RENT,30000.0,Source Verified,debt_consolidation,IN,4.96,0.0,3.0,11.0,19.0,4220.0,10.9,Fully Paid,0,11,36,1,0
2018-02-01,5000.0,23.87,E,E2,OWN,72000.0,Not Verified,debt_consolidation,AZ,21.6,2.0,2.0,15.0,48.0,496.0,6.9,Current,0,11,36,3,0
2016-04-01,30000.0,19.99,E,E1,MORTGAGE,70000.0,Source Verified,debt_consolidation,PA,26.47,0.0,1.0,11.0,29.0,3564.0,67.2,Charged Off,1,33,60,10,0
2018-11-01,12000.0,6.46,A,A1,OWN,50000.0,Not Verified,credit_card,FL,12.1,0.0,0.0,7.0,15.0,12805.0,45.1,Current,0,2,36,3,0
2016-03-01,24000.0,19.53,D,D5,RENT,70000.0,Source Verified,debt_consolidation,NV,30.12,0.0,1.0,10.0,21.0,16724.0,78.5,Current,0,34,60,10,0
2016-09-01,35000.0,14.49,C,C4,MORTGAGE,86000.0,Verified,credit_card,NY,18.87,1.0,0.0,24.0,38.0,32282.0,54.0,Fully Paid,0,28,36,5,0
2015-02-01,14000.0,9.17,B,B2,MORTGAGE,95000.0,Not Verified,credit_card,KY,13.11,0.0,0.0,15.0,38.0,13860.0,51.5,Fully Paid,0,47,60,9,0
2016-06-01,26000.0,15.59,C,C5,MORTGAGE,60000.0,Verified,debt_consolidation,GA,5.02,0.0,0.0,12.0,30.0,6019.0,22.0,Fully Paid,0,31,60,1,0
2017-06-01,25000.0,27.49,G,G1,MORTGAGE,87000.0,Verified,house,NC,7.59,0.0,0.0,8.0,18.0,21582.0,84.3,Current,0,19,60,10,0
2018-01-01,21000.0,20.0,D,D4,OWN,101000.0,Verified,debt_consolidation,MD,9.48,2.0,0.0,8.0,18.0,36061.0,92.9,Current,0,12,60,10,0
2017-05-01,14100.0,19.03,D,D3,RENT,45000.0,Not Verified,debt_consolidation,MA,32.75,0.0,0.0,9.0,34.0,10901.0,43.1,Current,0,20,60,3,0
2018-09-01,18000.0,14.47,C,C2,OWN,70000.0,Source Verified,credit_card,TX,35.45,0.0,0.0,7.0,12.0,17799.0,89.9,Current,0,4,36,5,0
2016-05-01,35000.0,6.97,A,A3,MORTGAGE,130000.0,Source Verified,debt_consolidation,CA,26.66,0.0,1.0,30.0,56.0,101368.90000000014,67.8,Fully Paid,0,32,36,10,0
2018-10-01,13000.0,6.11,A,A1,RENT,67000.0,Not Verified,credit_card,FL,12.97,0.0,0.0,3.0,7.0,13232.0,52.9,Current,0,3,60,10,0
2018-02-01,12000.0,6.72,A,A3,MORTGAGE,46000.0,Verified,other,GA,30.52,0.0,0.0,5.0,9.0,185.0,3.7,Current,0,11,36,7,0
2018-07-01,25000.0,22.35,D,D5,MORTGAGE,55000.0,Verified,debt_consolidation,ME,13.88,0.0,0.0,7.0,28.0,23584.0,98.3,Current,0,6,60,1,0
2018-06-01,6000.0,10.07,B,B2,RENT,60000.0,Source Verified,other,OR,12.5,0.0,0.0,11.0,22.0,2830.0,13.6,Current,0,7,36,0,0
2015-12-01,24550.0,13.44,C,C3,MORTGAGE,78500.0,Source Verified,debt_consolidation,AZ,27.73,0.0,0.0,14.0,33.0,60177.0,1.0,Fully Paid,0,37,36,8,0
2016-07-01,14000.0,11.49,B,B5,RENT,36100.0,Verified,debt_consolidation,CA,15.43,0.0,0.0,8.0,9.0,13709.0,58.6,Fully Paid,0,30,36,2,0
2018-11-01,15000.0,15.02,C,C3,RENT,90000.0,Not Verified,debt_consolidation,FL,37.49,0.0,0.0,18.0,54.0,7703.0,13.6,Current,0,2,60,6,0
2018-05-01,5000.0,6.83,A,A3,RENT,35000.0,Source Verified,credit_card,FL,8.01,0.0,0.0,10.0,15.0,5990.0,10.3,Current,0,8,36,10,1
2017-09-01,28000.0,27.49,G,G3,MORTGAGE,81000.0,Source Verified,credit_card,MI,26.47,0.0,0.0,25.0,33.0,27187.0,86.0,Current,0,16,60,5,0
2015-10-01,2000.0,16.99,D,D3,OWN,23000.0,Source Verified,other,NC,31.11,0.0,0.0,8.0,15.0,22271.0,96.2,Fully Paid,0,39,36,8,0
2017-06-01,6000.0,17.09,D,D1,MORTGAGE,49000.0,Not Verified,home_improvement,FL,22.39,0.0,1.0,5.0,17.0,2863.0,24.9,Current,0,19,36,10,1
2016-09-01,3575.0,9.49,B,B2,MORTGAGE,53000.0,Source Verified,credit_card,DE,33.76,0.0,0.0,17.0,50.0,13111.0,18.4,Fully Paid,0,28,36,8,0
2017-07-01,8400.0,11.99,B,B5,MORTGAGE,83000.0,Source Verified,home_improvement,PA,31.38,0.0,1.0,11.0,26.0,19014.0,42.9,Fully Paid,0,18,36,9,0
2015-08-01,12500.0,12.29,C,C1,OWN,57360.0,Not Verified,debt_consolidation,SC,22.82,1.0,1.0,12.0,38.0,10683.0,51.1,Fully Paid,0,41,60,7,0
2016-03-01,25000.0,12.99,C,C2,MORTGAGE,55000.0,Not Verified,home_improvement,AL,32.58,1.0,0.0,10.0,28.0,12955.0,40.7,Charged Off,1,34,36,10,0
2015-10-01,25000.0,6.24,A,A2,MORTGAGE,200000.0,Source Verified,debt_consolidation,MD,7.5,0.0,1.0,15.0,42.0,101368.90000000014,66.4,Fully Paid,0,39,36,7,0
2016-12-01,16350.0,27.49,F,F3,RENT,83000.0,Not Verified,debt_consolidation,MA,30.0,0.0,0.0,11.0,18.0,11697.0,33.0,Fully Paid,0,25,60,9,0
2018-06-01,7275.0,13.06,C,C1,MORTGAGE,25152.0,Source Verified,credit_card,PA,25.86,0.0,0.0,6.0,12.0,4800.0,75.0,Current,0,7,36,10,0
2015-09-01,4500.0,11.53,B,B5,RENT,28600.0,Verified,debt_consolidation,TX,3.9,0.0,0.0,4.0,25.0,3014.0,7.6,Charged Off,1,40,36,10,1
2015-08-01,10000.0,6.89,A,A3,MORTGAGE,72500.0,Source Verified,credit_card,NY,10.96,0.0,0.0,14.0,35.0,9036.0,57.0,Charged Off,1,41,36,10,0
2015-05-01,12000.0,7.89,A,A5,MORTGAGE,80000.0,Not Verified,debt_consolidation,FL,25.95,0.0,0.0,13.0,21.0,18117.0,50.7,Fully Paid,0,44,36,9,0
2016-10-01,15000.0,10.49,B,B2,MORTGAGE,115000.0,Source Verified,debt_consolidation,CA,16.41,0.0,0.0,13.0,25.0,4993.0,32.6,Fully Paid,0,27,36,10,0
2018-12-01,20000.0,16.91,C,C5,MORTGAGE,80000.0,Not Verified,credit_card,NJ,16.55,3.0,0.0,11.0,28.0,16984.0,18.0,Current,0,1,36,10,0
2016-11-01,16000.0,14.99,C,C4,MORTGAGE,110000.0,Verified,debt_consolidation,NY,18.15,1.0,2.0,16.0,29.0,57107.0,86.9,Charged Off,1,26,36,6,0
2017-10-01,20000.0,7.21,A,A3,MORTGAGE,35000.0,Verified,credit_card,CA,6.38,0.0,0.0,11.0,33.0,7073.0,22.2,Current,0,15,36,0,0
2016-03-01,17575.0,11.47,B,B5,MORTGAGE,150000.0,Not Verified,debt_consolidation,AZ,18.9,0.0,2.0,20.0,35.0,45598.0,56.9,Fully Paid,0,34,36,10,0
2018-03-01,10000.0,19.42,D,D3,RENT,126326.0,Source Verified,debt_consolidation,NY,2.21,0.0,0.0,5.0,6.0,5452.0,75.7,Current,0,10,36,10,0
2015-05-01,16000.0,16.55,D,D2,MORTGAGE,54620.0,Not Verified,debt_consolidation,NC,35.18,0.0,0.0,12.0,16.0,1327.0,8.3,Charged Off,1,44,60,7,0
2017-09-01,10000.0,15.05,C,C4,MORTGAGE,36000.0,Verified,credit_card,GA,20.15,4.0,1.0,15.0,31.0,12996.0,49.0,Late (31-120 days),1,16,36,10,1
2017-09-01,12000.0,23.88,E,E2,MORTGAGE,45000.0,Verified,credit_card,KS,21.83,0.0,0.0,9.0,16.0,10195.0,54.8,Current,0,16,36,3,0
2015-05-01,8500.0,16.99,D,D3,RENT,35000.0,Source Verified,debt_consolidation,MA,12.76,0.0,0.0,5.0,13.0,1328.0,39.1,Fully Paid,0,44,36,10,0
2018-01-01,25000.0,9.44,B,B1,MORTGAGE,69150.0,Source Verified,debt_consolidation,TX,11.85,0.0,0.0,18.0,41.0,24003.0,25.6,Current,0,12,60,10,0
2015-11-01,15000.0,12.69,C,C2,RENT,135000.0,Source Verified,debt_consolidation,WA,9.32,0.0,1.0,14.0,42.0,10565.0,55.3,Fully Paid,0,38,60,4,0
2017-05-01,25000.0,8.24,B,B1,RENT,145000.0,Source Verified,debt_consolidation,CA,19.43,1.0,0.0,18.0,29.0,12530.0,21.1,Current,0,20,36,10,0
2017-05-01,20000.0,11.49,B,B5,MORTGAGE,72000.0,Not Verified,debt_consolidation,AL,8.13,1.0,0.0,3.0,6.0,2097.0,49.9,Current,0,20,60,2,0
2018-04-01,36000.0,10.9,B,B4,MORTGAGE,64000.0,Source Verified,debt_consolidation,UT,12.79,0.0,2.0,12.0,41.0,19605.0,49.4,Current,0,9,36,0,0
2017-07-01,35000.0,16.02,C,C5,MORTGAGE,150000.0,Source Verified,debt_consolidation,TX,20.49,0.0,0.0,12.0,26.0,42817.0,60.3,Current,0,18,60,4,0
2016-11-01,10000.0,19.99,D,D4,OWN,56000.0,Verified,debt_consolidation,GA,21.86,1.0,0.0,8.0,27.0,4232.0,96.2,Charged Off,1,26,36,10,0
2015-08-01,30000.0,9.17,B,B2,RENT,68600.0,Verified,credit_card,MA,21.02,0.0,0.0,14.0,19.0,34422.0,89.2,Fully Paid,0,41,36,3,0
2016-11-01,17800.0,11.39,B,B3,RENT,65000.0,Not Verified,debt_consolidation,NY,25.74,0.0,0.0,13.0,20.0,45.0,0.2,Current,0,26,60,7,0
2017-11-01,3000.0,7.35,A,A4,MORTGAGE,29000.0,Source Verified,other,FL,3.52,0.0,0.0,16.0,39.0,2036.0,4.4,Current,0,14,36,5,0
2016-08-01,29000.0,19.99,D,D4,MORTGAGE,84000.0,Verified,debt_consolidation,FL,11.97,0.0,2.0,8.0,15.0,25814.0,72.0,Fully Paid,0,29,60,10,1
2018-07-01,10000.0,8.08,A,A5,MORTGAGE,87085.0,Source Verified,debt_consolidation,MN,16.51,0.0,0.0,12.0,32.0,8199.0,34.4,Current,0,6,36,0,0
2017-10-01,16000.0,27.49,F,F3,MORTGAGE,44000.0,Not Verified,credit_card,KY,32.11,0.0,0.0,14.0,27.0,32213.0,59.3,Current,0,15,60,10,0
2016-11-01,15000.0,12.74,C,C1,MORTGAGE,70000.0,Source Verified,debt_consolidation,CA,14.4,0.0,1.0,9.0,17.0,11802.0,74.0,Current,0,26,60,4,0
2015-05-01,17000.0,7.89,A,A5,RENT,54000.0,Source Verified,debt_consolidation,MO,21.96,0.0,1.0,11.0,30.0,9931.0,42.3,Charged Off,1,44,36,4,0
2016-02-01,16000.0,11.47,B,B5,RENT,70000.0,Not Verified,small_business,CA,19.58,2.0,1.0,11.0,25.0,5981.0,24.0,Fully Paid,0,35,36,3,0
2017-05-01,12000.0,12.62,C,C1,MORTGAGE,65000.0,Not Verified,home_improvement,MI,20.53,0.0,0.0,8.0,13.0,11773.0,31.3,Current,0,20,60,10,0
2017-09-01,25000.0,10.91,B,B4,MORTGAGE,92200.0,Not Verified,debt_consolidation,NJ,14.43,0.0,0.0,10.0,25.0,27327.0,70.6,Current,0,16,36,10,0
2016-12-01,5000.0,8.24,B,B1,MORTGAGE,60200.0,Source Verified,debt_consolidation,PA,6.92,1.0,0.0,5.0,9.0,1422.0,27.3,Fully Paid,0,25,36,10,0
2015-06-01,16000.0,13.33,C,C3,RENT,108000.0,Source Verified,other,HI,21.28,1.0,0.0,14.0,24.0,15935.0,40.3,Charged Off,1,43,36,10,0
2017-02-01,16000.0,16.99,D,D1,RENT,197000.0,Source Verified,medical,MA,13.05,0.0,1.0,15.0,26.0,36464.0,64.0,Charged Off,1,23,60,1,0
2016-09-01,24000.0,12.79,C,C1,MORTGAGE,140000.0,Source Verified,debt_consolidation,CA,11.05,0.0,0.0,6.0,24.0,11013.0,55.3,Current,0,28,36,10,0
2017-06-01,28000.0,18.06,D,D2,MORTGAGE,118560.0,Source Verified,debt_consolidation,PA,34.15,0.0,0.0,22.0,43.0,58567.0,51.8,Current,0,19,36,10,0
2018-01-01,30000.0,7.35,A,A4,RENT,137200.0,Source Verified,home_improvement,LA,19.28,0.0,0.0,10.0,26.0,28915.0,47.8,Current,0,12,36,9,0
2016-03-01,6000.0,5.32,A,A1,RENT,36421.0,Not Verified,debt_consolidation,NY,31.83,0.0,0.0,7.0,13.0,6737.0,63.0,Fully Paid,0,34,36,3,0
2018-08-01,35000.0,10.47,B,B2,MORTGAGE,90000.0,Source Verified,debt_consolidation,KS,19.97,0.0,1.0,12.0,25.0,14042.0,30.5,Current,0,5,36,3,0
2015-12-01,30000.0,13.44,C,C3,RENT,70000.0,Source Verified,credit_card,NJ,25.75,0.0,0.0,30.0,61.0,56938.0,66.6,Current,0,37,60,10,0
2015-10-01,11725.0,14.65,C,C5,MORTGAGE,33500.0,Verified,debt_consolidation,FL,32.25,0.0,0.0,6.0,32.0,95292.0,89.0,Current,0,39,60,10,0
2017-01-01,14150.0,15.99,C,C5,RENT,33741.0,Verified,debt_consolidation,TX,21.74,0.0,0.0,13.0,16.0,19986.0,61.3,Current,0,24,36,7,0
2017-08-01,25000.0,18.06,D,D2,MORTGAGE,53000.0,Source Verified,debt_consolidation,AZ,13.93,0.0,0.0,13.0,36.0,4742.0,21.1,Fully Paid,0,17,60,5,0
2018-12-01,5000.0,7.56,A,A3,MORTGAGE,50000.0,Not Verified,home_improvement,TX,1.39,1.0,0.0,9.0,14.0,2223.0,13.8,Current,0,1,36,10,0
2015-10-01,3000.0,8.18,B,B1,RENT,51863.64,Not Verified,debt_consolidation,CA,18.42,1.0,0.0,8.0,14.0,3663.0,28.0,Fully Paid,0,39,36,10,1
2016-04-01,6900.0,19.99,E,E1,OWN,21600.0,Source Verified,other,CA,24.72,0.0,1.0,7.0,10.0,1634.0,15.3,Fully Paid,0,33,36,3,0
2017-03-01,8000.0,10.49,B,B2,OWN,30000.0,Not Verified,other,MN,20.68,2.0,1.0,8.0,28.0,4754.0,19.4,Fully Paid,0,22,36,10,0
2015-09-01,13000.0,9.17,B,B2,RENT,30000.0,Verified,credit_card,NY,25.8,1.0,0.0,8.0,14.0,11948.0,51.9,Fully Paid,0,40,36,1,0
2016-11-01,19150.0,11.44,B,B4,MORTGAGE,140000.0,Not Verified,home_improvement,MA,7.42,4.0,0.0,15.0,36.0,8076.0,33.8,Current,0,26,60,10,0
